#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__RCP2-54	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__TX1A-33	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Dadabacteria	d__Bacteria;p__GAL15	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__WS2	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__Nitrospinota	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__WS4	d__Bacteria;p__PAUC34f	d__Bacteria;p__DTB120	d__Bacteria;p__FW113	d__Bacteria;p__Sva0485	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__LCP-89	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__TA06
SRR6765074	664.0	4973.0	1301.0	31.0	2838.0	795.0	1423.0	0.0	524.0	550.0	1338.0	0.0	25.0	3.0	40.0	0.0	23.0	0.0	0.0	351.0	0.0	229.0	123.0	0.0	0.0	110.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765075	720.0	4429.0	1106.0	0.0	3705.0	1316.0	1719.0	0.0	792.0	774.0	1608.0	0.0	24.0	0.0	73.0	0.0	25.0	0.0	0.0	370.0	0.0	846.0	63.0	0.0	0.0	115.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765076	965.0	5005.0	1111.0	0.0	4761.0	949.0	1127.0	0.0	958.0	666.0	1537.0	18.0	0.0	0.0	27.0	66.0	38.0	0.0	0.0	303.0	0.0	91.0	38.0	0.0	0.0	89.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765078	873.0	3450.0	1346.0	0.0	2644.0	814.0	785.0	0.0	722.0	459.0	868.0	0.0	12.0	0.0	0.0	0.0	25.0	0.0	0.0	190.0	0.0	16.0	36.0	0.0	0.0	50.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765079	954.0	3842.0	1509.0	0.0	2889.0	947.0	851.0	0.0	746.0	471.0	1116.0	0.0	8.0	0.0	0.0	42.0	0.0	0.0	0.0	136.0	0.0	47.0	33.0	0.0	19.0	50.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765120	802.0	4018.0	1030.0	0.0	2007.0	400.0	5233.0	0.0	700.0	519.0	863.0	0.0	304.0	0.0	92.0	17.0	0.0	0.0	35.0	96.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765121	555.0	2987.0	770.0	0.0	1658.0	229.0	3084.0	0.0	419.0	84.0	481.0	0.0	237.0	0.0	0.0	11.0	0.0	0.0	54.0	71.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765122	454.0	7092.0	2188.0	45.0	3988.0	985.0	4012.0	0.0	1152.0	443.0	652.0	273.0	0.0	0.0	48.0	23.0	0.0	0.0	188.0	127.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765143	463.0	6790.0	2598.0	0.0	2306.0	817.0	3410.0	0.0	705.0	343.0	601.0	254.0	0.0	0.0	0.0	17.0	0.0	0.0	107.0	126.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765144	216.0	4575.0	1961.0	178.0	2607.0	501.0	1999.0	0.0	817.0	344.0	472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765149	241.0	5094.0	1285.0	24.0	1467.0	1189.0	2249.0	0.0	620.0	208.0	372.0	146.0	0.0	30.0	0.0	0.0	0.0	0.0	92.0	81.0	19.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765150	197.0	4591.0	1434.0	303.0	1547.0	820.0	2496.0	0.0	684.0	384.0	514.0	82.0	0.0	42.0	0.0	0.0	0.0	0.0	47.0	124.0	16.0	23.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765153	798.0	3542.0	1156.0	0.0	1739.0	240.0	2396.0	0.0	544.0	549.0	450.0	39.0	284.0	15.0	28.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765154	628.0	3814.0	1039.0	0.0	1601.0	291.0	2672.0	0.0	380.0	223.0	517.0	0.0	344.0	0.0	7.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765160	688.0	3317.0	1103.0	0.0	1860.0	334.0	1126.0	0.0	712.0	489.0	318.0	3.0	266.0	0.0	22.0	13.0	0.0	0.0	31.0	74.0	0.0	12.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765161	1584.0	4480.0	1280.0	0.0	2231.0	182.0	3580.0	0.0	1115.0	337.0	980.0	19.0	397.0	18.0	17.0	12.0	0.0	0.0	0.0	69.0	0.0	26.0	624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765162	161.0	3605.0	1001.0	0.0	1879.0	557.0	1862.0	0.0	741.0	353.0	689.0	186.0	36.0	0.0	0.0	0.0	0.0	0.0	149.0	49.0	0.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765184	137.0	4282.0	1447.0	0.0	1890.0	723.0	1068.0	0.0	438.0	351.0	386.0	0.0	0.0	6.0	38.0	16.0	0.0	0.0	128.0	155.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765187	143.0	4672.0	1092.0	0.0	1230.0	557.0	2905.0	0.0	871.0	105.0	184.0	99.0	0.0	0.0	53.0	0.0	0.0	0.0	25.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765190	245.0	4052.0	702.0	34.0	2019.0	1266.0	1946.0	0.0	262.0	337.0	348.0	125.0	0.0	0.0	0.0	12.0	0.0	0.0	30.0	105.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680469	13932.0	67268.0	13758.0	623.0	28999.0	2319.0	36037.0	120.0	25925.0	11461.0	9561.0	1949.0	15032.0	58.0	1329.0	441.0	46.0	0.0	1057.0	1211.0	20.0	3991.0	748.0	766.0	137.0	55.0	1189.0	13.0	131.0	14.0	666.0	277.0	0.0	0.0	115.0	0.0	0.0	485.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680471	5844.0	39941.0	5371.0	975.0	28237.0	673.0	21616.0	6.0	25055.0	10478.0	6229.0	368.0	17432.0	88.0	1767.0	309.0	86.0	0.0	613.0	456.0	0.0	11202.0	457.0	395.0	227.0	669.0	3365.0	2.0	87.0	23.0	314.0	45.0	0.0	0.0	0.0	0.0	0.0	443.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SRR20680477	10784.0	60876.0	9558.0	785.0	26269.0	2506.0	38796.0	101.0	23630.0	12655.0	12981.0	1905.0	18091.0	46.0	977.0	933.0	89.0	0.0	955.0	974.0	36.0	4482.0	1110.0	1144.0	75.0	99.0	1187.0	6.0	115.0	12.0	607.0	236.0	0.0	0.0	127.0	0.0	0.0	542.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680478	9143.0	54978.0	10392.0	581.0	23102.0	1943.0	28607.0	71.0	19604.0	11105.0	9675.0	1802.0	13690.0	65.0	991.0	571.0	40.0	0.0	740.0	874.0	38.0	18870.0	726.0	874.0	91.0	42.0	871.0	11.0	90.0	0.0	849.0	150.0	0.0	0.0	65.0	0.0	0.0	370.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680480	9259.0	51047.0	8130.0	758.0	21641.0	1863.0	26537.0	92.0	16068.0	7673.0	8622.0	1348.0	9752.0	35.0	807.0	480.0	17.0	0.0	561.0	807.0	12.0	4313.0	470.0	578.0	167.0	16.0	944.0	0.0	101.0	7.0	804.0	174.0	0.0	0.0	90.0	0.0	0.0	314.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680481	7546.0	44786.0	6049.0	507.0	17604.0	1886.0	28573.0	37.0	21428.0	8203.0	8397.0	1191.0	11752.0	23.0	827.0	464.0	39.0	0.0	578.0	678.0	20.0	4042.0	218.0	879.0	59.0	23.0	806.0	0.0	106.0	0.0	437.0	189.0	0.0	0.0	65.0	0.0	0.0	339.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680482	6561.0	50367.0	9975.0	375.0	21770.0	2401.0	23949.0	104.0	23111.0	8301.0	6001.0	1760.0	12308.0	20.0	1222.0	424.0	10.0	0.0	662.0	754.0	0.0	9547.0	124.0	794.0	117.0	20.0	680.0	14.0	121.0	12.0	674.0	117.0	0.0	0.0	101.0	0.0	0.0	385.0	16.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680484	3986.0	32297.0	5608.0	248.0	13788.0	1138.0	16178.0	67.0	16669.0	6083.0	4665.0	1001.0	7603.0	15.0	770.0	208.0	6.0	0.0	359.0	446.0	7.0	3097.0	54.0	568.0	45.0	29.0	516.0	4.0	27.0	7.0	376.0	58.0	0.0	0.0	67.0	0.0	0.0	264.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680485	5359.0	36894.0	8267.0	283.0	11408.0	1456.0	19254.0	26.0	15991.0	6724.0	4753.0	817.0	7675.0	28.0	534.0	151.0	27.0	0.0	382.0	439.0	8.0	2819.0	199.0	490.0	24.0	39.0	601.0	14.0	66.0	3.0	419.0	107.0	0.0	0.0	115.0	0.0	0.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680486	6199.0	44043.0	11908.0	202.0	15806.0	1607.0	17602.0	44.0	13824.0	7709.0	5446.0	1150.0	8942.0	22.0	696.0	322.0	10.0	0.0	548.0	568.0	6.0	7284.0	266.0	605.0	23.0	18.0	606.0	43.0	49.0	0.0	561.0	105.0	0.0	0.0	62.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680487	5203.0	44604.0	7683.0	356.0	16123.0	1801.0	19070.0	54.0	15640.0	9523.0	6238.0	1235.0	8079.0	19.0	596.0	304.0	15.0	0.0	924.0	692.0	16.0	3350.0	88.0	671.0	120.0	49.0	504.0	0.0	61.0	0.0	651.0	104.0	0.0	0.0	54.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680494	4214.0	30238.0	5718.0	192.0	15090.0	1261.0	15946.0	6.0	12670.0	4797.0	4379.0	1011.0	6797.0	20.0	411.0	256.0	0.0	0.0	340.0	647.0	7.0	2502.0	144.0	591.0	47.0	28.0	320.0	0.0	82.0	5.0	278.0	115.0	0.0	0.0	18.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680496	4800.0	49548.0	20750.0	484.0	14898.0	1426.0	15186.0	72.0	23739.0	9347.0	7373.0	1172.0	8144.0	22.0	795.0	378.0	9.0	0.0	612.0	535.0	0.0	3319.0	205.0	440.0	57.0	34.0	448.0	14.0	63.0	5.0	3689.0	164.0	0.0	0.0	76.0	0.0	0.0	189.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680497	8773.0	60508.0	14466.0	362.0	23375.0	1992.0	22301.0	56.0	20852.0	11077.0	7804.0	1949.0	13225.0	12.0	899.0	366.0	33.0	0.0	979.0	775.0	10.0	6512.0	141.0	935.0	82.0	97.0	816.0	21.0	87.0	0.0	895.0	100.0	0.0	0.0	69.0	0.0	0.0	372.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680530	3809.0	30888.0	5011.0	1134.0	21385.0	757.0	12221.0	0.0	25626.0	7229.0	3440.0	352.0	10566.0	155.0	1395.0	393.0	56.0	0.0	635.0	685.0	23.0	10801.0	226.0	649.0	135.0	477.0	2526.0	0.0	114.0	14.0	606.0	40.0	0.0	0.0	10.0	0.0	0.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680531	1604.0	16121.0	1107.0	1173.0	10899.0	631.0	13616.0	9.0	15931.0	2467.0	1874.0	89.0	9597.0	0.0	755.0	127.0	52.0	0.0	172.0	181.0	0.0	10977.0	4.0	72.0	120.0	431.0	1443.0	4.0	33.0	5.0	35.0	5.0	0.0	0.0	0.0	0.0	0.0	178.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680532	2939.0	22983.0	3035.0	633.0	15894.0	429.0	9573.0	17.0	14399.0	4873.0	3110.0	325.0	7782.0	13.0	908.0	192.0	70.0	0.0	379.0	286.0	7.0	13311.0	132.0	221.0	199.0	226.0	1176.0	65.0	38.0	0.0	198.0	72.0	0.0	0.0	2.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680533	5900.0	37390.0	4558.0	3242.0	25299.0	980.0	16444.0	57.0	18580.0	10544.0	4995.0	622.0	10978.0	56.0	1763.0	415.0	89.0	0.0	975.0	469.0	25.0	5326.0	404.0	603.0	288.0	489.0	1888.0	0.0	93.0	4.0	321.0	84.0	0.0	0.0	7.0	0.0	0.0	294.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680534	8448.0	51625.0	8642.0	3145.0	35146.0	864.0	19414.0	272.0	32117.0	12737.0	6890.0	1249.0	17647.0	137.0	2731.0	823.0	188.0	0.0	1568.0	1250.0	23.0	8600.0	857.0	986.0	405.0	718.0	2828.0	56.0	193.0	10.0	309.0	97.0	0.0	0.0	29.0	0.0	0.0	848.0	13.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680545	6576.0	50616.0	8247.0	1126.0	28457.0	943.0	22145.0	61.0	29992.0	10140.0	8226.0	600.0	14165.0	105.0	2282.0	307.0	48.0	0.0	787.0	434.0	0.0	13502.0	292.0	387.0	252.0	555.0	2495.0	3.0	106.0	10.0	111.0	102.0	0.0	0.0	7.0	0.0	0.0	453.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680546	5786.0	42835.0	9784.0	705.0	22161.0	584.0	9296.0	85.0	19638.0	7413.0	6074.0	702.0	10682.0	211.0	2178.0	273.0	28.0	0.0	858.0	260.0	14.0	76275.0	290.0	612.0	225.0	295.0	783.0	21.0	45.0	0.0	315.0	156.0	0.0	0.0	0.0	0.0	0.0	325.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680548	4798.0	37822.0	4299.0	1306.0	22845.0	742.0	18675.0	168.0	27779.0	6946.0	6313.0	472.0	11067.0	71.0	1602.0	267.0	140.0	0.0	519.0	487.0	6.0	26958.0	256.0	331.0	394.0	408.0	2446.0	9.0	117.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	393.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680549	2571.0	24899.0	3655.0	1626.0	15153.0	522.0	10945.0	44.0	21407.0	5518.0	8904.0	532.0	9400.0	206.0	1358.0	250.0	87.0	0.0	419.0	321.0	222.0	46743.0	164.0	348.0	79.0	358.0	922.0	26.0	82.0	11.0	232.0	17.0	0.0	0.0	4.0	0.0	0.0	263.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680551	5427.0	39726.0	5280.0	1192.0	25210.0	504.0	20020.0	70.0	28173.0	8300.0	5343.0	518.0	14952.0	62.0	2147.0	533.0	123.0	0.0	951.0	532.0	0.0	8905.0	338.0	460.0	349.0	569.0	2882.0	26.0	87.0	10.0	234.0	68.0	0.0	0.0	17.0	0.0	0.0	407.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680556	8932.0	50701.0	5636.0	509.0	16950.0	1998.0	31551.0	64.0	16797.0	7587.0	7080.0	1281.0	9448.0	39.0	692.0	323.0	26.0	0.0	488.0	996.0	23.0	7054.0	280.0	321.0	128.0	32.0	715.0	78.0	52.0	18.0	397.0	168.0	0.0	0.0	77.0	0.0	0.0	481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680557	9657.0	65251.0	9943.0	477.0	27689.0	1764.0	28120.0	129.0	21127.0	10604.0	8381.0	1699.0	12314.0	115.0	971.0	640.0	39.0	0.0	652.0	796.0	50.0	4877.0	756.0	783.0	87.0	26.0	1192.0	34.0	123.0	0.0	540.0	259.0	0.0	0.0	146.0	0.0	0.0	459.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680558	6743.0	43857.0	7558.0	467.0	18581.0	1473.0	22318.0	95.0	20881.0	6135.0	7626.0	1219.0	8646.0	33.0	866.0	280.0	18.0	0.0	596.0	647.0	33.0	2876.0	280.0	581.0	111.0	7.0	730.0	4.0	108.0	0.0	570.0	152.0	0.0	0.0	85.0	0.0	0.0	316.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680560	13279.0	63063.0	15726.0	531.0	31076.0	3017.0	28959.0	96.0	23873.0	13091.0	8117.0	2150.0	14652.0	37.0	1171.0	642.0	20.0	0.0	945.0	1008.0	22.0	6269.0	1095.0	793.0	124.0	36.0	1123.0	11.0	185.0	13.0	867.0	134.0	0.0	0.0	129.0	0.0	0.0	374.0	20.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680561	4193.0	31095.0	4374.0	309.0	11419.0	1162.0	18937.0	70.0	18861.0	5817.0	3995.0	685.0	7694.0	8.0	554.0	235.0	35.0	0.0	447.0	559.0	0.0	2500.0	39.0	461.0	69.0	24.0	690.0	15.0	58.0	4.0	439.0	118.0	0.0	0.0	86.0	0.0	0.0	255.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680568	4778.0	34567.0	6485.0	279.0	16710.0	1590.0	17046.0	92.0	19369.0	6491.0	4733.0	1373.0	8844.0	4.0	629.0	367.0	0.0	0.0	548.0	620.0	3.0	4545.0	27.0	611.0	90.0	42.0	440.0	6.0	106.0	0.0	342.0	101.0	0.0	0.0	53.0	0.0	0.0	265.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680569	3208.0	23768.0	2480.0	346.0	10311.0	1042.0	17363.0	55.0	11226.0	4696.0	2929.0	480.0	6374.0	9.0	507.0	133.0	10.0	0.0	853.0	478.0	4.0	5092.0	34.0	291.0	44.0	34.0	345.0	18.0	75.0	7.0	161.0	107.0	0.0	0.0	94.0	0.0	0.0	311.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680572	6106.0	37870.0	7088.0	5250.0	23722.0	3116.0	14593.0	20.0	18029.0	9908.0	3869.0	958.0	15503.0	149.0	1522.0	550.0	101.0	0.0	1221.0	700.0	5.0	5465.0	1256.0	1649.0	431.0	507.0	1699.0	0.0	30.0	10.0	356.0	58.0	0.0	0.0	0.0	0.0	0.0	423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680584	4821.0	34557.0	4353.0	805.0	18242.0	562.0	19345.0	6.0	27366.0	6887.0	3720.0	443.0	16816.0	30.0	1237.0	473.0	115.0	0.0	902.0	320.0	6.0	6891.0	110.0	297.0	407.0	1000.0	2487.0	0.0	115.0	0.0	323.0	33.0	0.0	0.0	9.0	0.0	0.0	356.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680592	7306.0	52090.0	5232.0	1209.0	23767.0	1217.0	24432.0	100.0	35580.0	8126.0	4881.0	531.0	18008.0	47.0	1662.0	597.0	129.0	0.0	688.0	629.0	0.0	9955.0	240.0	734.0	549.0	962.0	3057.0	0.0	193.0	5.0	338.0	13.0	0.0	0.0	15.0	0.0	0.0	527.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680593	3483.0	22215.0	2078.0	601.0	12201.0	513.0	13799.0	16.0	14744.0	3303.0	3059.0	259.0	8662.0	38.0	775.0	190.0	57.0	0.0	223.0	286.0	2.0	28327.0	14.0	236.0	138.0	504.0	1445.0	0.0	46.0	5.0	164.0	10.0	0.0	0.0	7.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680594	5314.0	41914.0	6290.0	1367.0	22080.0	787.0	15638.0	53.0	33425.0	6954.0	4405.0	394.0	11312.0	87.0	1647.0	264.0	114.0	0.0	1047.0	615.0	3.0	30586.0	341.0	724.0	421.0	493.0	1939.0	0.0	182.0	0.0	177.0	0.0	0.0	0.0	14.0	0.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680595	4393.0	40140.0	4910.0	1349.0	22743.0	703.0	21226.0	28.0	30795.0	6041.0	4319.0	210.0	10475.0	19.0	1862.0	303.0	104.0	0.0	516.0	258.0	0.0	40774.0	102.0	291.0	275.0	598.0	1835.0	19.0	124.0	0.0	40.0	21.0	0.0	0.0	6.0	0.0	0.0	189.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
