#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR21723396	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723398	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723399	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723401	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723402	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723404	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723405	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723406	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723407	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723408	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723410	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723411	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723413	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723414	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723415	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723416	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723417	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723418	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723419	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723420	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723421	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723422	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723423	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723424	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723425	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723426	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723429	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723430	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723431	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723437	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723448	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723449	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723450	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723451	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723452	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723453	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723454	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723455	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723456	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723458	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723459	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723460	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723461	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723462	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723463	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723464	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723465	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723466	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723467	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723468	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723469	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723470	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723471	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723472	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723473	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723474	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723475	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723476	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723477	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723478	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723479	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723480	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723482	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723483	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723484	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R
SRR21723485	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723486	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723487	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723489	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723490	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723493	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723494	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723496	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723497	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723498	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723499	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723500	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723501	azarbad2022response	Azarbad et al. (2022)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723502	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723503	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723504	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723505	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723507	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723508	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723510	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723511	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723512	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723513	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723514	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723515	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
SRR21723516	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723517	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723518	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723519	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723520	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723521	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723522	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723523	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723524	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723525	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723526	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723528	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723529	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723530	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723531	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723532	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum turgidum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723533	azarbad2022response	Azarbad et al. (2022)	Drought	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723534	azarbad2022response	Azarbad et al. (2022)	Control	PACMAD clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R
SRR21723552	azarbad2022response	Azarbad et al. (2022)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	520F,799R
