#SampleID	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Firmicutes;c__Symbiobacteriia	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Firmicutes;c__Negativicutes
SRR21723279	1241.0	9137.0	2900.0	0.0	6420.0	3226.0	42.0	4005.0	13143.0	1375.0	0.0	38.0	268.0	0.0	112.0	5.0	0.0	36.0	114.0	0.0	2.0	79.0	0.0	192.0	31.0	0.0	22.0	15.0	16.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723280	1848.0	11381.0	2429.0	0.0	5519.0	3028.0	34.0	6212.0	12814.0	1799.0	0.0	47.0	566.0	57.0	339.0	48.0	0.0	92.0	140.0	66.0	0.0	367.0	0.0	200.0	20.0	0.0	28.0	32.0	10.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	4.0	58.0	101.0	0.0	0.0	0.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	40.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR21723281	758.0	7074.0	2300.0	0.0	6448.0	2779.0	0.0	4537.0	13320.0	1929.0	6.0	40.0	89.0	48.0	74.0	43.0	0.0	2.0	101.0	0.0	0.0	125.0	0.0	92.0	16.0	0.0	11.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	3.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723282	704.0	4312.0	607.0	0.0	2103.0	1794.0	6.0	2973.0	4288.0	1265.0	0.0	3.0	104.0	49.0	100.0	0.0	0.0	4.0	53.0	5.0	2.0	118.0	0.0	0.0	12.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	28.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723283	179.0	1797.0	752.0	0.0	894.0	776.0	11.0	2585.0	4448.0	1277.0	0.0	12.0	44.0	0.0	7.0	10.0	0.0	5.0	28.0	0.0	0.0	64.0	0.0	31.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723284	724.0	3931.0	1104.0	0.0	2605.0	1845.0	73.0	2990.0	7184.0	977.0	0.0	11.0	2.0	63.0	64.0	2.0	0.0	25.0	20.0	0.0	12.0	73.0	0.0	111.0	13.0	0.0	2.0	3.0	7.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723285	283.0	2614.0	752.0	0.0	1470.0	1389.0	14.0	3485.0	5734.0	1428.0	0.0	2.0	37.0	0.0	38.0	0.0	0.0	0.0	30.0	0.0	0.0	156.0	0.0	41.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723315	857.0	6827.0	2651.0	0.0	5268.0	3296.0	89.0	3723.0	9855.0	1464.0	0.0	14.0	123.0	28.0	58.0	7.0	3.0	42.0	96.0	0.0	25.0	95.0	0.0	127.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
SRR21723316	499.0	3636.0	802.0	0.0	3029.0	2419.0	6.0	2382.0	4858.0	1186.0	0.0	25.0	106.0	24.0	112.0	0.0	0.0	0.0	11.0	0.0	0.0	91.0	0.0	52.0	10.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723317	56.0	6028.0	1973.0	0.0	29274.0	710.0	0.0	427.0	14796.0	259.0	0.0	0.0	8.0	0.0	4.0	2.0	0.0	6.0	2.0	0.0	0.0	26.0	0.0	30.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723318	15.0	11133.0	2523.0	0.0	30402.0	164.0	5.0	559.0	11134.0	724.0	0.0	0.0	12.0	0.0	0.0	12.0	0.0	4.0	22.0	0.0	0.0	2.0	0.0	28.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723319	646.0	2806.0	384.0	0.0	1447.0	2461.0	8.0	3681.0	3707.0	1977.0	0.0	9.0	59.0	0.0	121.0	0.0	0.0	22.0	39.0	0.0	0.0	167.0	0.0	34.0	34.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723320	58.0	5532.0	1211.0	0.0	16921.0	526.0	8.0	421.0	10701.0	167.0	0.0	0.0	33.0	4.0	3.0	3.0	0.0	9.0	17.0	0.0	0.0	22.0	0.0	22.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723323	4.0	2839.0	880.0	0.0	3540.0	8.0	0.0	3.0	4668.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723324	23.0	3725.0	988.0	0.0	6340.0	135.0	0.0	44.0	6033.0	71.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723325	10.0	1213.0	175.0	0.0	9413.0	118.0	6.0	55.0	3427.0	59.0	0.0	3.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723326	7.0	4740.0	2513.0	0.0	14575.0	83.0	0.0	256.0	6834.0	443.0	0.0	5.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723327	23.0	8687.0	1219.0	0.0	8493.0	694.0	15.0	791.0	12896.0	644.0	0.0	0.0	25.0	0.0	12.0	0.0	0.0	4.0	4.0	0.0	0.0	5.0	0.0	23.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723328	25.0	1119.0	216.0	0.0	32780.0	269.0	3.0	185.0	3938.0	91.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723329	155.0	6002.0	664.0	0.0	8947.0	1454.0	8.0	1134.0	13997.0	1427.0	0.0	4.0	89.0	19.0	18.0	0.0	0.0	6.0	21.0	0.0	0.0	69.0	0.0	36.0	0.0	0.0	7.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723331	0.0	4951.0	979.0	0.0	14311.0	120.0	0.0	124.0	6659.0	268.0	0.0	3.0	0.0	5.0	11.0	0.0	0.0	0.0	25.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723332	73.0	7458.0	1236.0	0.0	7848.0	661.0	66.0	822.0	15531.0	509.0	0.0	0.0	41.0	0.0	4.0	14.0	0.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	18.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723352	5480.0	9196.0	1065.0	0.0	5297.0	2909.0	82.0	22953.0	7817.0	12832.0	62.0	27.0	378.0	5.0	480.0	308.0	0.0	11.0	271.0	4.0	0.0	2700.0	3.0	83.0	98.0	0.0	22.0	13.0	23.0	0.0	28.0	2.0	3.0	3.0	0.0	5.0	0.0	0.0	2.0	297.0	0.0	13.0	2.0	0.0	0.0	0.0	197.0	0.0	0.0	26.0	13.0	13.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723353	1214.0	2449.0	372.0	0.0	1160.0	706.0	18.0	5723.0	2564.0	3455.0	0.0	15.0	86.0	17.0	107.0	103.0	2.0	22.0	6.0	0.0	0.0	757.0	0.0	16.0	24.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	2.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723355	936.0	3647.0	412.0	0.0	1850.0	2224.0	76.0	4317.0	3997.0	1756.0	13.0	20.0	112.0	73.0	134.0	28.0	0.0	2.0	32.0	0.0	4.0	161.0	0.0	57.0	71.0	0.0	7.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	48.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	7.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723356	1043.0	1712.0	208.0	0.0	1039.0	1119.0	7.0	4965.0	2326.0	3089.0	0.0	11.0	104.0	20.0	80.0	33.0	0.0	4.0	18.0	4.0	2.0	378.0	0.0	24.0	22.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723357	1826.0	4475.0	584.0	0.0	2444.0	3137.0	19.0	6586.0	4185.0	4306.0	13.0	10.0	227.0	74.0	160.0	62.0	2.0	10.0	76.0	0.0	0.0	333.0	0.0	52.0	50.0	0.0	8.0	4.0	27.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723360	549.0	3660.0	845.0	0.0	2166.0	2285.0	57.0	2952.0	3918.0	1208.0	0.0	3.0	107.0	6.0	81.0	0.0	0.0	8.0	33.0	0.0	2.0	120.0	0.0	63.0	17.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723361	1510.0	1885.0	289.0	0.0	1232.0	688.0	18.0	5110.0	1953.0	2888.0	0.0	7.0	57.0	4.0	61.0	84.0	0.0	17.0	31.0	0.0	0.0	904.0	0.0	45.0	13.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	2.0	11.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723362	855.0	2393.0	486.0	0.0	1243.0	1002.0	33.0	4025.0	2563.0	2861.0	7.0	5.0	115.0	0.0	55.0	0.0	0.0	19.0	14.0	0.0	2.0	336.0	0.0	36.0	15.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723363	1331.0	2981.0	540.0	0.0	1710.0	882.0	30.0	4793.0	2870.0	3751.0	12.0	16.0	75.0	11.0	90.0	27.0	0.0	13.0	19.0	0.0	0.0	512.0	0.0	23.0	42.0	0.0	0.0	3.0	3.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	2.0	4.0	56.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723364	3428.0	8600.0	1301.0	0.0	4942.0	3812.0	44.0	12204.0	8782.0	6353.0	14.0	55.0	351.0	183.0	291.0	192.0	0.0	82.0	215.0	5.0	0.0	1232.0	3.0	81.0	82.0	0.0	16.0	3.0	0.0	0.0	3.0	2.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	3.0	0.0	8.0	0.0	71.0	0.0	0.0	0.0	7.0	7.0	16.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723365	1208.0	2424.0	440.0	0.0	1374.0	621.0	30.0	4657.0	2337.0	1943.0	0.0	10.0	132.0	0.0	105.0	79.0	0.0	18.0	10.0	0.0	0.0	441.0	0.0	23.0	44.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	8.0	0.0	3.0	84.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723366	1435.0	3972.0	1291.0	0.0	2277.0	669.0	70.0	4864.0	4794.0	2439.0	0.0	40.0	213.0	25.0	105.0	273.0	2.0	19.0	42.0	0.0	0.0	573.0	0.0	3.0	14.0	0.0	3.0	6.0	4.0	3.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	6.0	91.0	0.0	0.0	0.0	0.0	3.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723369	610.0	4012.0	395.0	0.0	1724.0	902.0	63.0	4073.0	4630.0	1138.0	3.0	30.0	69.0	51.0	71.0	16.0	0.0	58.0	42.0	4.0	0.0	207.0	0.0	44.0	37.0	0.0	4.0	8.0	2.0	0.0	0.0	0.0	0.0	3.0	7.0	4.0	0.0	0.0	3.0	56.0	0.0	0.0	0.0	0.0	3.0	0.0	18.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723373	158.0	15780.0	4968.0	0.0	18932.0	995.0	5.0	791.0	11554.0	156.0	0.0	22.0	302.0	28.0	52.0	0.0	0.0	47.0	33.0	0.0	0.0	64.0	0.0	51.0	2.0	0.0	60.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	6.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723374	117.0	13115.0	3600.0	0.0	19194.0	1131.0	2.0	1265.0	12116.0	286.0	0.0	20.0	94.0	0.0	3.0	0.0	0.0	6.0	13.0	0.0	0.0	14.0	0.0	25.0	8.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
